idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada
2344,Cadiz,Rayo Vallecano,0,0,2023-24
2345,Villarreal,Girona,1,2,2023-24
2346,Valencia,Real Sociedad,0,1,2023-24
2347,Real Madrid,Las Palmas,2,0,2023-24
2348,Osasuna,Atletico de Madrid,0,2,2023-24
2349,Granada,Betis,1,1,2023-24
2350,Celta Vigo,Alaves,1,1,2023-24
2351,Barcelona,Sevilla,1,0,2023-24
2352,Getafe,Villarreal,0,0,2023-24
2353,Girona,Real Madrid,0,3,2023-24
2354,Real Sociedad,Athletic Club,3,0,2023-24
2355,Rayo Vallecano,Mallorca,2,2,2023-24
2356,Almeria,Granada,3,3,2023-24
2357,Atletico de Madrid,Cadiz,3,2,2023-24
2358,Betis,Valencia,3,0,2023-24
2359,Alaves,Osasuna,0,2,2023-24
2360,Las Palmas,Celta Vigo,2,1,2023-24
2361,Athletic Club,Almeria,3,0,2023-24
2362,Cadiz,Girona,0,1,2023-24
2363,Mallorca,Valencia,1,1,2023-24
2364,Real Madrid,Osasuna,4,0,2023-24
2365,Sevilla,Rayo Vallecano,2,2,2023-24
2366,Atletico de Madrid,Real Sociedad,2,1,2023-24
2367,Celta Vigo,Getafe,2,2,2023-24
2368,Alaves,Betis,1,1,2023-24
2369,Granada,Barcelona,2,2,2023-24
2370,Villarreal,Las Palmas,1,2,2023-24
2371,Osasuna,Granada,2,0,2023-24
2372,Celta Vigo,Atletico de Madrid,0,3,2023-24
2373,Getafe,Betis,1,1,2023-24
2374,Real Sociedad,Mallorca,1,0,2023-24
2375,Sevilla,Real Madrid,1,1,2023-24
2376,Las Palmas,Rayo Vallecano,0,1,2023-24
2377,Girona,Almeria,5,2,2023-24
2378,Barcelona,Athletic Club,1,0,2023-24
2379,Villarreal,Alaves,1,1,2023-24
2380,Valencia,Cadiz,2,0,2023-24
2381,Girona,Celta Vigo,1,0,2023-24
2382,Almeria,Las Palmas,1,2,2023-24
2383,Barcelona,Real Madrid,1,2,2023-24
2384,Cadiz,Sevilla,2,2,2023-24
2385,Mallorca,Getafe,0,0,2023-24
2386,Athletic Club,Valencia,2,2,2023-24
2387,Betis,Osasuna,2,1,2023-24
2388,Rayo Vallecano,Real Sociedad,2,2,2023-24
2389,Atletico de Madrid,Alaves,2,1,2023-24
2390,Granada,Villarreal,2,3,2023-24
2391,Las Palmas,Atletico de Madrid,2,1,2023-24
2392,Betis,Mallorca,2,0,2023-24
2393,Celta Vigo,Sevilla,1,1,2023-24
2394,Real Sociedad,Barcelona,0,1,2023-24
2395,Osasuna,Girona,2,4,2023-24
2396,Alaves,Almeria,1,0,2023-24
2397,Villarreal,Athletic Club,2,3,2023-24
2398,Real Madrid,Rayo Vallecano,0,0,2023-24
2399,Valencia,Granada,1,0,2023-24
2400,Getafe,Cadiz,1,0,2023-24
2401,Athletic Club,Celta Vigo,4,3,2023-24
2402,Almeria,Real Sociedad,1,3,2023-24
2403,Real Madrid,Valencia,5,1,2023-24
2404,Granada,Getafe,1,1,2023-24
2405,Rayo Vallecano,Girona,1,2,2023-24
2406,Osasuna,Las Palmas,1,1,2023-24
2407,Atletico de Madrid,Villarreal,3,1,2023-24
2408,Sevilla,Betis,1,1,2023-24
2409,Barcelona,Alaves,2,1,2023-24
2410,Mallorca,Cadiz,1,1,2023-24
2411,Alaves,Granada,3,1,2023-24
2412,Atletico de Madrid,Mallorca,1,0,2023-24
2413,Getafe,Almeria,2,1,2023-24
2414,Rayo Vallecano,Barcelona,1,1,2023-24
2415,Valencia,Celta Vigo,0,0,2023-24
2416,Betis,Las Palmas,1,0,2023-24
2417,Cadiz,Real Madrid,0,3,2023-24
2418,Real Sociedad,Sevilla,2,1,2023-24
2419,Villarreal,Osasuna,3,1,2023-24
2420,Girona,Athletic Club,1,1,2023-24
2421,Las Palmas,Getafe,2,0,2023-24
2422,Athletic Club,Rayo Vallecano,4,0,2023-24
2423,Girona,Valencia,2,1,2023-24
2424,Osasuna,Real Sociedad,1,1,2023-24
2425,Real Madrid,Granada,2,0,2023-24
2426,Almeria,Betis,0,0,2023-24
2427,Sevilla,Villarreal,1,1,2023-24
2428,Barcelona,Atletico de Madrid,1,0,2023-24
2429,Mallorca,Alaves,0,0,2023-24
2430,Celta Vigo,Cadiz,1,1,2023-24
2431,Getafe,Valencia,1,0,2023-24
2432,Betis,Real Madrid,1,1,2023-24
2433,Mallorca,Sevilla,1,0,2023-24
2434,Alaves,Las Palmas,0,1,2023-24
2435,Villarreal,Real Sociedad,0,3,2023-24
2436,Barcelona,Girona,2,4,2023-24
2437,Cadiz,Osasuna,1,1,2023-24
2438,Atletico de Madrid,Almeria,2,1,2023-24
2439,Granada,Athletic Club,1,1,2023-24
2440,Rayo Vallecano,Celta Vigo,0,0,2023-24
2441,Osasuna,Rayo Vallecano,1,0,2023-24
2442,Athletic Club,Atletico de Madrid,2,0,2023-24
2443,Celta Vigo,Granada,1,0,2023-24
2444,Valencia,Barcelona,1,1,2023-24
2445,Sevilla,Getafe,0,3,2023-24
2446,Almeria,Mallorca,0,0,2023-24
2447,Real Madrid,Villarreal,4,1,2023-24
2448,Real Sociedad,Betis,0,0,2023-24
2449,Las Palmas,Cadiz,1,1,2023-24
2450,Girona,Alaves,3,0,2023-24
2451,Atletico de Madrid,Getafe,3,3,2023-24
2452,Rayo Vallecano,Valencia,0,1,2023-24
2453,Granada,Sevilla,0,3,2023-24
2454,Athletic Club,Las Palmas,1,0,2023-24
2455,Barcelona,Almeria,3,2,2023-24
2456,Villarreal,Celta Vigo,3,2,2023-24
2457,Betis,Girona,1,1,2023-24
2458,Cadiz,Real Sociedad,0,0,2023-24
2459,Mallorca,Osasuna,3,2,2023-24
2460,Alaves,Real Madrid,0,1,2023-24
2461,Getafe,Rayo Vallecano,0,2,2023-24
2462,Valencia,Villarreal,3,1,2023-24
2463,Real Sociedad,Alaves,1,1,2023-24
2464,Girona,Atletico de Madrid,4,3,2023-24
2465,Celta Vigo,Betis,2,1,2023-24
2466,Granada,Cadiz,2,0,2023-24
2467,Real Madrid,Mallorca,1,0,2023-24
2468,Osasuna,Almeria,1,0,2023-24
2469,Sevilla,Athletic Club,0,2,2023-24
2470,Las Palmas,Barcelona,1,2,2023-24
2471,Sevilla,Alaves,2,3,2023-24
2472,Athletic Club,Real Sociedad,2,1,2023-24
2473,Betis,Granada,1,0,2023-24
2474,Las Palmas,Villarreal,3,0,2023-24
2475,Mallorca,Celta Vigo,1,1,2023-24
2476,Almeria,Girona,0,0,2023-24
2477,Cadiz,Valencia,1,4,2023-24
2478,Atletico de Madrid,Rayo Vallecano,2,1,2023-24
2479,Barcelona,Osasuna,1,0,2023-24
2480,Getafe,Real Madrid,0,2,2023-24
2481,Alaves,Cadiz,1,0,2023-24
2482,Celta Vigo,Real Sociedad,0,1,2023-24
2483,Valencia,Athletic Club,1,0,2023-24
2484,Villarreal,Mallorca,1,1,2023-24
2485,Rayo Vallecano,Las Palmas,0,2,2023-24
2486,Girona,Sevilla,5,1,2023-24
2487,Real Madrid,Almeria,3,2,2023-24
2488,Betis,Barcelona,2,4,2023-24
2489,Osasuna,Getafe,3,2,2023-24
2490,Granada,Atletico de Madrid,0,1,2023-24
2491,Almeria,Alaves,0,3,2023-24
2492,Barcelona,Villarreal,3,5,2023-24
2493,Las Palmas,Real Madrid,1,2,2023-24
2494,Mallorca,Betis,0,1,2023-24
2495,Real Sociedad,Rayo Vallecano,0,0,2023-24
2496,Atletico de Madrid,Valencia,2,0,2023-24
2497,Celta Vigo,Girona,0,1,2023-24
2498,Cadiz,Athletic Club,0,0,2023-24
2499,Sevilla,Osasuna,1,1,2023-24
2500,Getafe,Granada,2,0,2023-24
2501,Athletic Club,Mallorca,4,0,2023-24
2502,Girona,Real Sociedad,0,0,2023-24
2503,Granada,Las Palmas,1,1,2023-24
2504,Alaves,Barcelona,1,3,2023-24
2505,Valencia,Almeria,2,1,2023-24
2506,Betis,Getafe,1,1,2023-24
2507,Real Madrid,Atletico de Madrid,1,1,2023-24
2508,Villarreal,Cadiz,0,0,2023-24
2509,Osasuna,Celta Vigo,0,3,2023-24
2510,Rayo Vallecano,Sevilla,1,2,2023-24
2511,Cadiz,Betis,0,2,2023-24
2512,Las Palmas,Valencia,2,0,2023-24
2513,Alaves,Villarreal,1,1,2023-24
2514,Real Madrid,Girona,4,0,2023-24
2515,Real Sociedad,Osasuna,0,1,2023-24
2516,Barcelona,Granada,3,3,2023-24
2517,Mallorca,Rayo Vallecano,2,1,2023-24
2518,Sevilla,Atletico de Madrid,1,0,2023-24
2519,Getafe,Celta Vigo,3,2,2023-24
2520,Almeria,Athletic Club,0,0,2023-24
2521,Villarreal,Getafe,1,1,2023-24
2522,Atletico de Madrid,Las Palmas,5,0,2023-24
2523,Celta Vigo,Barcelona,1,2,2023-24
2524,Osasuna,Cadiz,2,0,2023-24
2525,Valencia,Sevilla,0,0,2023-24
2526,Mallorca,Real Sociedad,1,2,2023-24
2527,Rayo Vallecano,Real Madrid,1,1,2023-24
2528,Granada,Almeria,1,1,2023-24
2529,Betis,Alaves,0,0,2023-24
2530,Athletic Club,Girona,3,2,2023-24
2531,Real Sociedad,Villarreal,1,3,2023-24
2532,Almeria,Atletico de Madrid,2,2,2023-24
2533,Barcelona,Getafe,4,0,2023-24
2534,Alaves,Mallorca,1,1,2023-24
2535,Cadiz,Celta Vigo,2,2,2023-24
2536,Real Madrid,Sevilla,1,0,2023-24
2537,Las Palmas,Osasuna,1,1,2023-24
2538,Betis,Athletic Club,3,1,2023-24
2539,Girona,Rayo Vallecano,3,0,2023-24
2540,Granada,Valencia,0,1,2023-24
2541,Celta Vigo,Almeria,1,0,2023-24
2542,Getafe,Las Palmas,3,3,2023-24
2543,Rayo Vallecano,Cadiz,1,1,2023-24
2544,Valencia,Real Madrid,2,2,2023-24
2545,Sevilla,Real Sociedad,3,2,2023-24
2546,Athletic Club,Barcelona,0,0,2023-24
2547,Atletico de Madrid,Betis,2,1,2023-24
2548,Mallorca,Girona,1,0,2023-24
2549,Villarreal,Granada,5,1,2023-24
2550,Osasuna,Alaves,1,0,2023-24
2551,Barcelona,Mallorca,1,0,2023-24
2552,Girona,Osasuna,2,0,2023-24
2553,Granada,Real Sociedad,2,3,2023-24
2554,Cadiz,Atletico de Madrid,2,0,2023-24
2555,Valencia,Getafe,1,0,2023-24
2556,Betis,Villarreal,2,3,2023-24
2557,Alaves,Rayo Vallecano,1,0,2023-24
2558,Las Palmas,Athletic Club,0,2,2023-24
2559,Real Madrid,Celta Vigo,4,0,2023-24
2560,Almeria,Sevilla,2,2,2023-24
2561,Real Sociedad,Cadiz,2,0,2023-24
2562,Getafe,Girona,1,0,2023-24
2563,Osasuna,Real Madrid,2,4,2023-24
2564,Mallorca,Granada,1,0,2023-24
2565,Athletic Club,Alaves,2,0,2023-24
2566,Atletico de Madrid,Barcelona,0,3,2023-24
2567,Las Palmas,Almeria,0,1,2023-24
2568,Rayo Vallecano,Betis,2,0,2023-24
2569,Sevilla,Celta Vigo,1,2,2023-24
2570,Villarreal,Valencia,1,0,2023-24
2571,Cadiz,Granada,1,0,2023-24
2572,Almeria,Osasuna,0,3,2023-24
2573,Barcelona,Las Palmas,1,0,2023-24
2574,Getafe,Sevilla,0,1,2023-24
2575,Valencia,Mallorca,0,0,2023-24
2576,Celta Vigo,Rayo Vallecano,0,0,2023-24
2577,Alaves,Real Sociedad,0,1,2023-24
2578,Real Madrid,Athletic Club,2,0,2023-24
2579,Girona,Betis,3,2,2023-24
2580,Villarreal,Atletico de Madrid,1,2,2023-24
2581,Betis,Celta Vigo,2,1,2023-24
2582,Atletico de Madrid,Girona,3,1,2023-24
2583,Mallorca,Real Madrid,0,1,2023-24
2584,Cadiz,Barcelona,0,1,2023-24
2585,Rayo Vallecano,Getafe,0,0,2023-24
2586,Athletic Club,Villarreal,1,1,2023-24
2587,Las Palmas,Sevilla,0,2,2023-24
2588,Real Sociedad,Almeria,2,2,2023-24
2589,Granada,Alaves,2,0,2023-24
2590,Osasuna,Valencia,0,1,2023-24
2591,Athletic Club,Granada,1,1,2023-24
2592,Celta Vigo,Las Palmas,4,1,2023-24
2593,Valencia,Betis,1,2,2023-24
2594,Girona,Cadiz,4,1,2023-24
2595,Rayo Vallecano,Osasuna,2,1,2023-24
2596,Almeria,Villarreal,1,2,2023-24
2597,Getafe,Real Sociedad,1,1,2023-24
2598,Alaves,Atletico de Madrid,2,0,2023-24
2599,Real Madrid,Barcelona,3,2,2023-24
2600,Sevilla,Mallorca,2,1,2023-24
2601,Real Sociedad,Real Madrid,0,1,2023-24
2602,Almeria,Getafe,1,3,2023-24
2603,Alaves,Celta Vigo,3,0,2023-24
2604,Atletico de Madrid,Athletic Club,3,1,2023-24
2605,Las Palmas,Girona,0,2,2023-24
2606,Betis,Sevilla,1,1,2023-24
2607,Cadiz,Mallorca,1,1,2023-24
2608,Granada,Osasuna,3,0,2023-24
2609,Villarreal,Rayo Vallecano,3,0,2023-24
2610,Barcelona,Valencia,4,2,2023-24
2611,Getafe,Athletic Club,0,2,2023-24
2612,Mallorca,Atletico de Madrid,0,1,2023-24
2613,Girona,Barcelona,4,2,2023-24
2614,Real Madrid,Cadiz,3,0,2023-24
2615,Real Sociedad,Las Palmas,2,0,2023-24
2616,Celta Vigo,Villarreal,3,2,2023-24
2617,Rayo Vallecano,Almeria,0,1,2023-24
2618,Osasuna,Betis,0,2,2023-24
2619,Sevilla,Granada,3,0,2023-24
2620,Valencia,Alaves,0,1,2023-24
2621,Alaves,Girona,2,2,2023-24
2622,Athletic Club,Osasuna,2,2,2023-24
2623,Granada,Real Madrid,0,4,2023-24
2624,Villarreal,Sevilla,3,2,2023-24
2625,Mallorca,Las Palmas,1,0,2023-24
2626,Atletico de Madrid,Celta Vigo,1,0,2023-24
2627,Cadiz,Getafe,1,0,2023-24
2628,Betis,Almeria,3,2,2023-24
2629,Valencia,Rayo Vallecano,0,0,2023-24
2630,Barcelona,Real Sociedad,2,0,2023-24
2631,Girona,Villarreal,0,1,2023-24
2632,Osasuna,Mallorca,1,1,2023-24
2633,Real Madrid,Alaves,5,0,2023-24
2634,Celta Vigo,Athletic Club,2,1,2023-24
2635,Getafe,Atletico de Madrid,0,3,2023-24
2636,Sevilla,Cadiz,0,1,2023-24
2637,Rayo Vallecano,Granada,2,1,2023-24
2638,Almeria,Barcelona,0,2,2023-24
2639,Real Sociedad,Valencia,1,0,2023-24
2640,Las Palmas,Betis,2,2,2023-24
2641,Alaves,Getafe,1,0,2023-24
2642,Athletic Club,Sevilla,2,0,2023-24
2643,Atletico de Madrid,Osasuna,1,4,2023-24
2644,Barcelona,Rayo Vallecano,3,0,2023-24
2645,Betis,Real Sociedad,0,2,2023-24
2646,Cadiz,Las Palmas,0,0,2023-24
2647,Mallorca,Almeria,2,2,2023-24
2648,Granada,Celta Vigo,1,2,2023-24
2649,Valencia,Girona,1,3,2023-24
2650,Villarreal,Real Madrid,4,4,2023-24
2651,Girona,Granada,7,0,2023-24
2652,Almeria,Cadiz,6,1,2023-24
2653,Osasuna,Villarreal,1,1,2023-24
2654,Rayo Vallecano,Athletic Club,0,1,2023-24
2655,Real Sociedad,Atletico de Madrid,0,2,2023-24
2656,Real Madrid,Betis,0,0,2023-24
2657,Celta Vigo,Valencia,2,2,2023-24
2658,Getafe,Mallorca,1,2,2023-24
2659,Sevilla,Barcelona,1,2,2023-24
2660,Las Palmas,Alaves,1,1,2023-24
